id,name,active,scrambles,solution,algo_type_id,algo_type,cube_type,group_name,img_link,colors,rotate,pro_only
333_zbll-t_6,6,checked,"L U L' U L' U2 L2 U L2 U L2 U' L'
R U R' U R' U2 R2 U R2 U R2 U' R'
R U R' B' U' B U' B' U2 B U' R U2 R'
F' U' F U' F' U2 F L' U2 L2 U L2 U L2 U2 L'",L U L2 U' L2 U' L2 U2 L U' L U' L',3_zbll_t,ZBLL-T,333,,,"#FF8A06,#43FF43,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF4343,#246BFD",0.0,checked
333_zbll-t_10,10,checked,"L U L' U L U2 L2 U' L U' L' U2 L
R U R' U R U2 R2 U' R U' R' U2 R",L' U2 L U L' U L2 U2 L' U' L U' L',3_zbll_t,ZBLL-T,333,,,"#FF8A06,#FF4343,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF8A06,#246BFD",0.0,checked
333_zbll-t_42,42,checked,"R' U' R F U' R' U' R U F' U R' U R
R' D R' U2 R U' R' U R D' R2 U2 R' U2 R'
R2 U F B' R2 F' B U B2 R F2 R' B2 R F2 R",R' U' R U' F U' R' U R U F' R' U R,3_zbll_t,ZBLL-T,333,,,"#246BFD,#43FF43,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-t_4,4,checked,R' U' R U' R' U2 R2 U R' U R U2 R',R U2 R' U' R U' R2 U2 R U R' U R,3_zbll_t,ZBLL-T,333,,,"#FF8A06,#FF8A06,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF4343,#246BFD",0.0,checked
333_zbll-t_15,15,checked,"L U' L2 D' l U2 l' D L2 U L'
R U' R2 u' F R2 F' u R2 U R'
R U' R2 D' L F2 L' D R2 U R'
R' U' R2 U R2 U R2 U2 R' L U' R' U L' U2 R
L U L' U L U2 L' R' U2 R L U' R' U L' U2 R",L U' L2 D' l U2 l' D L2 U L',3_zbll_t,ZBLL-T,333,,,"#FF8A06,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#246BFD,#246BFD",0.0,checked
333_zbll-t_35,35,checked,"F' U2 R' u' R U' R' u U' R F U' R' U' R
L' R2 U R' U' x' M' U2 R' U' R2 U R' U' R2
R B L' B' R' B L B L2 B R B' L2 B R' B
L' B' R B L B' R' B' L2 B R B' L2 B R' B
F R U' R' U' R U2 R' U' F' R' U' R U' R' U2 R",R' U R U F' R' U u' R U R' u R U2 F,3_zbll_t,ZBLL-T,333,,,"#43FF43,#FF8A06,#43FF43,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF4343,#246BFD",0.0,checked
333_zbll-t_16,16,checked,"L2 U' L' U2 L U' L' D L' U2 L D' U L'
F U' R2 U R' U R U2 R2 U' R U2 R' F'
R U R' U R U2 R2 U' R U' L U' R' U L' U2 R",L U' D L' U2 L D' L U L' U2 L U L2,3_zbll_t,ZBLL-T,333,,,"#FF8A06,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-t_68,68,checked,F' R U2 R' U2 R' F R U R U' R',R U R' U' R' F' R U2 R U2 R' F,3_zbll_t,ZBLL-T,333,,,"#43FF43,#FF8A06,#FF8A06,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
333_zbll-t_46,46,checked,"F R U' R' U R U R' U R U' R' F'
R' U' R B U' L U L' U L U' L' B'
B' U' B U' B' U2 B L2 D' R B2 R' D L U2 L
B U B' U B U2 B' R2 D L' B2 L D' R' U2 R'",F R U R' U' R U' R' U' R U R' F',3_zbll_t,ZBLL-T,333,,,"#246BFD,#FF4343,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-t_17,17,checked,"L2 U' L2 U' L' D L' U L D' L' U L2
L' U2 L R U' L' U R' U L U' L' U2 L",L2 U' L D L' U' L D' L U L2 U L2,3_zbll_t,ZBLL-T,333,,,"#FF8A06,#43FF43,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-t_69,69,checked,L' U R' U' L U' R' U2 R' U R' U' R U2 R2,R2 U2 R' U R U' R U2 R U L' U R U' L,3_zbll_t,ZBLL-T,333,,,"#43FF43,#FF4343,#FF8A06,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
333_zbll-t_57,57,checked,"M U2 F' U2 F U2 L F l'
B' F R2 U' R2 U R2 y R U L'",l F' L' U2 F' U2 F U2 M',3_zbll_t,ZBLL-T,333,,,"#246BFD,#FF8A06,#FF4343,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
333_zbll-t_59,59,checked,R' U' L U' R U L' U R' U' R U2 R' U2 R,R' U2 R U2 R' U R U' L U' R' U L' U R,3_zbll_t,ZBLL-T,333,,,"#246BFD,#FF8A06,#FF4343,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF4343,#246BFD",0.0,checked
333_zbll-t_8,8,checked,"F' U2 F U F' U F R' U' R U' R' U2 R
R' U2 R U R' U R U R' U' R U' R' U2 R
L' U2 L U L' U L U L' U' L U' L' U2 L
L' U L U2 L' U' L2 U2 L U' L2 U L' U2 L'",R' U2 R U R' U R F' U' F U' F' U2 F,3_zbll_t,ZBLL-T,333,,,"#FF8A06,#FF8A06,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#43FF43,#246BFD",0.0,checked
333_zbll-t_65,65,checked,"R2 U' R U R U' R D' U R U' R' D
D R2 U' R U R U' R D' U R U' R'
R' U' R U R' F2 R U2 R' U2 R' F2 R2
R' D R' U' R D' U R U' R U R U' R'
R2 U' R2 F' R' U R U' R U R U' R' F",D' R U R' U' D R' U R' U' R' U R2,3_zbll_t,ZBLL-T,333,,,"#43FF43,#246BFD,#FF8A06,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF8A06,#246BFD",0.0,checked
333_zbll-t_61,61,checked,"F' L F l' U' L' U l
R' U R D' R' U' R D",l' U' L U l F' L' F,3_zbll_t,ZBLL-T,333,,,"#43FF43,#43FF43,#FF8A06,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#246BFD,#246BFD",0.0,checked
333_zbll-t_64,64,checked,"R' U' R F U' R' U' R U F' R' U2 R
R D' U R2 U R' U' R' U R' D U2 R'",R' U2 R F U' R' U R U F' R' U R,3_zbll_t,ZBLL-T,333,,,"#43FF43,#FF8A06,#FF8A06,#FFFF49,#FF4343,#FFFF49,#246BFD,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#246BFD,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF4343,#246BFD",0.0,checked
333_zbll-t_30,30,checked,"F U' R' U2 R U F' R' U' R U R' U R
R2 U R U' R' L' U R U' L U2 R2 U' R' U R'
R U R' D U R2 U2 R2 U R2 U R2 D' R U' R'
B' U2 B2 U2 B2 U' B2 U' B2 U B R' U L U' R U L'
F' U' F2 U F2 U F2 U2 F2 U2 F R U' L' U R' U' L",R' U' R U' R' U R F U' R' U2 R U F',3_zbll_t,ZBLL-T,333,,,"#43FF43,#246BFD,#43FF43,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF4343,#246BFD",0.0,checked
333_zbll-t_48,48,checked,"L U L' U L U' L U' R' U L' U' x M
L U2 L' U2 R U' R' U2 L U' L' U R U' R'",M' x' U L U' R U L' U L' U' L U' L',3_zbll_t,ZBLL-T,333,,,"#246BFD,#43FF43,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-t_36,36,checked,"F U2 L u L' U L u' U L' F' U L U L'
R L2 U' L U x' M' U2 L U L2 U' L U L2
R B L' B' R' B L B R2 B' L' B R2 B' L B'
L' B' R B L B' R' B' R2 B' L' B R2 B' L B'",L U' L' U' F L U' u L' U' L u' L' U2 F',3_zbll_t,ZBLL-T,333,,,"#43FF43,#FF4343,#43FF43,#FFFF49,#FF4343,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF8A06,#246BFD",0.0,checked
333_zbll-t_38,38,checked,"L U L2 U L2 U2 D' L U L' D U' L' U L'
L U2 L' U' L U' L D' L U2 L' D L U2 L",L U' L U D' L U' L' D U2 L2 U' L2 U' L',3_zbll_t,ZBLL-T,333,,,"#246BFD,#FF8A06,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#246BFD,#246BFD",0.0,checked
333_zbll-t_60,60,checked,"F R' F' r U R U' r'
D' R' U' R D R' U l",r U R' U' r' F R F',3_zbll_t,ZBLL-T,333,,,"#246BFD,#FF4343,#FF4343,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#246BFD,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF8A06,#246BFD",0.0,checked
333_zbll-t_43,43,checked,"R2 D2 R' U2 R D2 R' U2 l'
F R2 U' L' U R2 U' L U F'
R' U R' F R U R U' R' F' R U R' U2 R",l U2 R D2 R' U2 R D2 R2,3_zbll_t,ZBLL-T,333,,,"#246BFD,#246BFD,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#43FF43,#246BFD",0.0,checked
333_zbll-t_23,23,checked,"L' U R U' L2 U' R' U L' U' R U2 R'
L' U R U' L U2 R U' L' U R' U' M'
B U' F' U B' U' F L F R' F' L' F R F'
B' U F U' B U F' R' F' L F R F' L' F",R U2 R' U L U' R U L2 U R' U' L,3_zbll_t,ZBLL-T,333,,,"#FF8A06,#FF8A06,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-t_37,37,checked,"R2 D2 R U2 R' D2 R U2 l
F' L2 U R U' L2 U R' U' F
R' U2 R U2 L U2 R' U2 R U2 L'",l' U2 R' D2 R U2 R' D2 R2,3_zbll_t,ZBLL-T,333,,,"#246BFD,#43FF43,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#246BFD,#246BFD",0.0,checked
333_zbll-t_22,22,checked,"R2 U R2 U R D' R U' R' D R U' R2
R U2 R' L' U R U' L U' R' U R U2 R'",R2 U R' D' R U R' D R' U' R2 U' R2,3_zbll_t,ZBLL-T,333,,,"#FF8A06,#246BFD,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-t_5,5,checked,"L U F' L D' L D L2 F2 U' F' L'
L' U L' U' L' U L U L' U2 L U2 L U' L
R' U R' U' R' U R U R' U2 R U2 R U' R
L U2 L2 U' L2 U' L' U L' U' L U L' U L",L F U F2 L2 D' L' D L' F U' L',3_zbll_t,ZBLL-T,333,,,"#FF8A06,#246BFD,#FF4343,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF8A06,#246BFD",0.0,checked
333_zbll-t_21,21,checked,"R2 U R' U' R2 F2 L' U L F2 D R' D'
R U2 R' U2 L' U' L U' L' U' R U' L U2 R'
R U2 R' U' R U' R2 U2 R L U' R' U L' U2 R
L U2 L' U' L U' L2 U2 L R U' L' U R' U2 L",D R D' F2 L' U' L F2 R2 U R U' R2,3_zbll_t,ZBLL-T,333,,,"#FF8A06,#FF8A06,#FF8A06,#FFFF49,#43FF43,#FFFF49,#246BFD,#FFFF49,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#43FF43,#246BFD",0.0,checked
333_zbll-t_52,52,checked,R U' L U R' U L U2 L U' L U L' U2 L2,L2 U2 L U' L' U L' U2 L' U' R U' L' U R',3_zbll_t,ZBLL-T,333,,,"#246BFD,#43FF43,#FF4343,#FFFF49,#FF8A06,#FFFF49,#43FF43,#FFFF49,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF4343,#246BFD",0.0,checked
333_zbll-u_30,30,checked,R' U' R U' F U' R' U R U F' R' U R,R' U' R F U' R' U' R U F' U R' U R,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#43FF43,#FFFF49,#FF8A06,#246BFD,#FFFF49,#43FF43,#FF8A06,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-u_45,45,checked,F U' R U2 L U2 L' U2 R' U F' L U' L',L U L' F U' R U2 L U2 L' U2 R' U F',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF8A06,#FFFF49,#FF4343,#43FF43,#FFFF49,#43FF43,#FF8A06,#FF4343,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#43FF43,#246BFD",0.0,checked
333_zbll-u_22,22,checked,"F U' R' U R U F' R' U2 R
R' U R U R' U' R' D' R U' R' D R2
f U R U' R' f' r' U2 R U R' U r
F R U R' U' R' F' R L' U2 R U2 R' U2 L",R' U2 R F U' R' U' R U F',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#246BFD,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF8A06,#246BFD,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-u_18,18,checked,L D' U2 L U' L' D U' L' U2 L U L2 U' L2 U L,L' U' L2 U L2 U' L' U2 L U D' L U L' U2 D L',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#246BFD,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF8A06,#246BFD,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-u_42,42,checked,"L U L' F U' R U2 L U2 L' U2 R' U F'
F' U2 F2 U F2 U F2 U2 F' R' U L U' R U L'",F U' R U2 L U2 L' U2 R' U F' L U' L',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#246BFD,#FFFF49,#FF4343,#43FF43,#FFFF49,#43FF43,#FF8A06,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF4343,#246BFD",0.0,checked
333_zbll-u_67,67,checked,L D R' D' U L D' L' U' L u2 L D' R2,R2 D L' u2 L' U L D L' U' D R D' L',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#246BFD,#FFFF49,#FF4343,#43FF43,#FFFF49,#FF8A06,#246BFD,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#43FF43,#246BFD",0.0,checked
333_zbll-u_17,17,checked,F' U L U' L' U' F L U2 L',L U2 L' F' U L U L' U' F,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#43FF43,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF8A06,#246BFD,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF8A06,#246BFD",0.0,checked
333_zbll-u_66,66,checked,L U2 L' U R' U2 L U2 R U L' U R' U R,R' U' R U' L U' R' U2 L' U2 R U' L U2 L',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#43FF43,#FFFF49,#FF4343,#43FF43,#FFFF49,#FF8A06,#246BFD,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF4343,#246BFD",0.0,checked
333_zbll-u_1,1,checked,"R2 U F' R2 D R2 D' F2 U F' U' R2
L U L' U L U2 L' R' U' R U' R' U2 R
R U R' U R U2 R' L' U' L U' L' U2 L
L' U' L U' L' U2 L R U R' U R U2 R'
R' U' R U' R' U2 R L U L' U L U2 L'
R' U' R U' R' U2 R U2 R U R' U R U2 R'
L' U' L U' L' U2 L U2 L U L' U L U2 L'
R U R' U R U2 R' U2 R' U' R U' R' U2 R
R' U R U2 R' U2 R' U' R U' R' U2 R U2 R
L2 U2 R' U2 R U R' U R U2 R U2 R' U' R U' R'",R2 U F U' F2 D R2 D' R2 F U' R2,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#43FF43,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF4343,#43FF43,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#246BFD,#246BFD",0.0,checked
333_zbll-u_4,4,checked,R U2 R' U' R U' R2 U2 R U R' U R,R' U' R U' R' U2 R2 U R' U R U2 R',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF8A06,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF4343,#43FF43,#43FF43,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF4343,#246BFD",0.0,checked
333_zbll-u_38,38,checked,"F' r U L' U2 R' U' l F' U L' U' L
B' R B R' B2 L' B' L B' U R' U' R
r' U r2 U' r U2 R B' R' U2 x' U L2 D'
F' U F' R F U' F' U' R' U R U R' F2
F2 U F' R2 F U' F' U' R2 U R2 U R2 F'
U' L U L' B L U' L' U2 x' U' F' U L' U' L
F2 R' F' R U R U' R' F R U' R' U R U R' F2",L' U L U' F l' U R U2 L U' r' F,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF4343,#FFFF49,#FF4343,#43FF43,#FFFF49,#43FF43,#FF8A06,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#246BFD,#246BFD",0.0,checked
333_zbll-u_8,8,checked,"F R U R' U F' r U' r' F2 U2 F'
F R U R2 F2 u' R' u F' R U' F'
F R U R' U F' U' F2 R' F' R U' F'
L F U F' U L' U' L2 F' L' F U' L'
U R' D R' U' R D' R D' R U R' D U'
L U' R U' L' U R' U R' U L U' R L'
D R' U R' D' R U' R U' R D R' D' U
R U' L U' R' U L' U L' U R U' L R'
R' U' R U' R' U R U' R U R2 U R2 U2 R'",F U2 F2 r U r' F U' R U' R' F',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF8A06,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF4343,#43FF43,#246BFD,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#43FF43,#246BFD",0.0,checked
333_zbll-u_13,13,checked,"M U' L U' L' U' R' U' L R U2 R'
F' U' L2 U2 L2 U2 L2 U' L2 U' L2 U L2 F",R U2 R' L' U R U L U L' U M',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF8A06,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF8A06,#246BFD,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#246BFD,#246BFD",0.0,checked
333_zbll-u_51,51,checked,R U2 F' R U R U' R' F R2 U R2 U R',R U' R2 U' R2 F' R U R' U' R' F U2 R',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#43FF43,#FFFF49,#FF8A06,#246BFD,#FFFF49,#FF4343,#43FF43,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF8A06,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#246BFD,#246BFD",0.0,checked
333_zbll-u_59,59,checked,R' D' L D U' R' D R U R' u2 R' D L2,L2 D' R u2 R U' R' D' R U D' L' D R,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF8A06,#FFFF49,#FF8A06,#246BFD,#FFFF49,#FF4343,#43FF43,#246BFD,#FFFF49,#FFFF49,#FFFF49,#43FF43,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FF4343,#246BFD",0.0,checked
333_zbll-u_44,44,checked,"R' U' L U' R U2 L' U R' L U' R U2 L'
r' F' R F' r U2 R' U M F' r U2 R'
F2 R2 U' r U2 r' U R2 F2 D R' U R D'",L U2 R' U L' R U' L U2 R' U L' U R,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#246BFD,#FFFF49,#FF4343,#43FF43,#FFFF49,#43FF43,#FF8A06,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#43FF43,#246BFD",0.0,checked
333_zbll-u_49,49,checked,"R' U2 R' D' R U2 R' D R2
R' U2 R' D' L F2 L' D R2
L R U' R' U L' U2 R U' R' U2 R U R'",R2 D' R U2 R' D R U2 R,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF8A06,#FFFF49,#FF8A06,#246BFD,#FFFF49,#FF4343,#43FF43,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF8A06,#246BFD,#246BFD",0.0,checked
333_zbll-u_25,25,checked,F R' F' R F R' F' R F R' F' R U R U' R' U R U' R' U R U' R',R U R' U' R U R' U' R U R' U' R' F R F' R' F R F' R' F R F',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#43FF43,#FFFF49,#FF8A06,#246BFD,#FFFF49,#43FF43,#FF8A06,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#246BFD,#246BFD",0.0,checked
333_zbll-u_2,2,checked,"B R' F2 L2 D F' D' F L2 F2 R B'
R U' R' U2 R U R' U2 R U R' U R U' R'
R' U' R U' R' U2 R U R' U2 R U R' U R
R2 U2 R' U' R' U R U' R U' R2 U2 R U2 R'",B R' F2 L2 F' D F D' L2 F2 R B',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#FF8A06,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF4343,#43FF43,#FF4343,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#246BFD,#246BFD",0.0,checked
333_zbll-u_16,16,checked,R' D U2 R' U R D' U R U2 R' U' R2 U R2 U' R',R U R2 U' R2 U R U2 R' U' D R' U' R U2 D' R,3_zbll_u,ZBLL-U,333,,,"#FFFF49,#43FF43,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF8A06,#246BFD,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#246BFD,#FF4343,#FFFF49,#FFFF49,#FFFF49,#FF4343,#43FF43,#FF4343,#246BFD",0.0,checked
333_zbll-u_11,11,checked,"R U2 R' U' R U' R' U R U R' U R U2 R'
R' U2 R' U R2 U' R U2 R2 U' R' U2 R U R'",R U2 R' U' R U' R' U' R U R' U R U2 R',3_zbll_u,ZBLL-U,333,,,"#FFFF49,#246BFD,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FF4343,#43FF43,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#43FF43,#FF8A06,#FFFF49,#FFFF49,#FFFF49,#FF4343,#246BFD,#FF4343,#246BFD",0.0,checked
